🐅huya(ljk播放器),#genre#
南浔综合频道,http://pili-live-hls.nanxunfb.com/nanxun/live3002833-0.m3u8
宁波北仑综合,https://pili-live-hls.blnews.com.cn:443/blnews/tv3124-1559618549.m3u8
宁波少儿频道,http://live.cloud.nbtv.cn/live/f9af570c981c4c618f919ea91b93966f?fmt=h264_500k_flv&trs=hls_ts
宁波社会生活,http://live.cloud.nbtv.cn/live/98ef9dc4eb1a4259b7764ffc4a3ab241?fmt=h264_500k_flv&trs=hls_ts
宁波文化娱乐,http://live.cloud.nbtv.cn/live/5864a1066e4d4754a0572768c9080e47?fmt=h264_500k_flv&trs=hls_ts
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波新闻综合,http://live1.cloud.nbtv.cn/live/44dcc3310dcf4278827317c77e87bac5?fmt=h264_500k_flv&trs=hls_ts
宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
宁波影视频道,http://live.cloud.nbtv.cn/live/e8370b0010ca4d15af9d81c7ce10f6da?fmt=h264_500k_flv&trs=hls_ts
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8
磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州江山综合,http://pili-live-hls.qzjs.21js.com/21js-qz/live609-0.m3u8
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
瑞安文化经济,http://stream.rabtv.cn/jjwh/sd/live.m3u8
瑞安新闻综合,http://stream.rabtv.cn/xwzh/sd/live.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
数码时代,http://yd-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
泰顺新闻综合,http://pili-live-hls.jrts.tianma3600.com/jrts/dspd.m3u8
天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
桐庐综合频道,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=2ee28a051ebfb1b0771869a7d652d4a9&txTime=639a8391
温州都市生活,http://live.wzqmt.com/wztv3/sd/live.m3u8
温州公共频道,http://live.wzqmt.com/wztv4/sd/live.m3u8
温州经济科教,http://live.wzqmt.com/wztv2/sd/live.m3u8
温州瑞安文化,http://stream.rabtv.cn/jjwh/playlist.m3u8?_upt=b5cba5be1606114700,http://stream.rabtv.cn/jjwh/playlist.m3u8?_upt=89a1c5ae1602095261
温州瑞安综合,http://stream.rabtv.cn/xwzh/playlist.m3u8?_upt=c02b5e121606114763,http://stream.rabtv.cn/xwzh/playlist.m3u8?_upt=deb7b2801602095261
温州泰顺综合,http://taishun.news01.yunshanit.com/720p/StreamName.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
长兴新闻综合,http://hls-camera-w11.quklive.com/live/1637563485927004/playlist.m3u8
浙江·杭州生活,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2848313566_-100055911/PLTV/88888888/224/3221229313/index.m3u8,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
浙江·杭州体育,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
浙江·杭州西湖明珠,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2832762804_-1734620123/PLTV/88888888/224/3221229310/index.m3u8,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
浙江·杭州影视,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2866990275_-1477869556/PLTV/88888888/224/3221229377/index.m3u8,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
浙江·杭州综合,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2809529842_-2070680032/PLTV/88888888/224/3221229307/index.m3u8,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科,http://yd-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经视,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经视,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
浙江留学,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江六套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
镇海先锋影视,http://pluslive.zhxww.net/channel2/sd/live.m3u8
镇海综合频道,http://pluslive.zhxww.net/channel1/sd/live.m3u8
舟山公共生活,http://stream.wifizs.cn/ggsh/sd/live.m3u8
舟山群岛旅游,http://stream.wifizs.cn/qdly/sd/live.m3u8
舟山生活,http://live.wifizs.cn/ggsh/sd/live.m3u8
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
舟山综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
安徽,#genre#
安徽导视,http://agsj.appcoo.com:8000/agsj/test/index.m3u8
安徽凤台文化生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
安徽凤台综合频道,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
安徽公共,http://zbbf2.ahtv.cn/live/752.m3u8
安徽公共,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F752&_redcdnuserid=6892929821511042048&time=1604885309044
安徽公共,http://zbbf2.ahtv.cn/live/752.m3u8
安徽经济,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F750&_redcdnuserid=6877346800188598112
安徽经济,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F750&_redcdnuserid=6892958477533084049&time=1604891989923
安徽经济生活,http://zbbf2.ahtv.cn/live/750.m3u8
安徽科教,http://zbbf2.ahtv.cn/live/754.m3u8
安徽科教,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F754&_redcdnuserid=6892930276777581488&time=1604885399475
安徽科教,http://zbbf2.ahtv.cn/live/754.m3u8
安徽人物,http://zbbf2.ahtv.cn/live/da9.m3u8
安徽人物,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2Fda9&_redcdnuserid=6892951369362150256&time=1604890316714
安徽影视,http://zbbf2.ahtv.cn/live/756.m3u8
安徽影视,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F756&_redcdnuserid=6892957876237657297&time=1604891843882
安徽影视,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F756&_redcdnuserid=6877317749029623681&time=1601256821342
安徽影视,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F756&_redcdnuserid=6877317749029623681
安徽影视,http://zbbf2.ahtv.cn/live/756.m3u8
安徽岳西影视频道,http://58.243.4.22:1935/live/yingshi/playlist.m3u8
安徽岳西综合频道,http://58.243.4.22:1935/live/zonghe/playlist.m3u8
安徽综艺,http://zbbf2.ahtv.cn/live/758.m3u8
安徽综艺,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F758&_redcdnuserid=6877347165260820273
安徽综艺,http://zbbf2.ahtv.cn/live/758.m3u8
安庆公共,https://hwapi.yunshicloud.com/0spq8i/72wt2h.m3u8
安庆石化电视,http://183.167.250.225:8081/live/0.m3u8
蚌端口生活频道,http://stream.wifizs.cn/xwzh/sd/live.m3u8
亳州农村频道,http://zbbf2.ahbztv.com/live/418.m3u8
亳州农村频道[640*360],http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
亳州新闻频道,http://zbbf2.ahbztv.com/live/416.m3u8
池州东至新闻,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
滁州公共频道,http://live.cztv.cc:85/live/ggpd.m3u8
滁州科教频道,http://live.cztv.cc:85/live/sjpd.m3u8
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
枞阳综合频道,https://hwapi.yunshicloud.com/7y5967/6giz18.m3u8
定远综合频道,http://ssdyapp.cn/live/dyv1.m3u8
繁昌文体娱乐,https://hwapi.yunshicloud.com/22356x/ido05e.m3u8
繁昌新闻综合,https://hwapi.yunshicloud.com/3giqaj/i6v1o5.m3u8
肥西综合频道,http://live1.ahwanyun.cn/wylive/ec6825aa-e76c-4b28-ad6c-e21d70b4fac2.m3u8?auth_key=1637225381-0-0-ba968210df4c9b1d7ca9e06cc4f63b64
阜南新闻综合,http://112.27.139.242:8278/fnxwzhd/playlist.m3u8
阜阳测试频道,http://hwapi.yunshicloud.com/8rj7c1/820xt5.m3u8
阜阳公共频道,http://hwapi.yunshicloud.com/8rj7c1/m0e15a.m3u8
阜阳教育频道,http://hwapi.yunshicloud.com/8rj7c1/w5do38.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇影视频道,http://www.guzhenm.com:7004/hls/hd-live.m3u8
广德生活频道,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200515090119.m3u8
广德新闻综合,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200324143845.m3u8
合肥财经,http://223.244.92.30:808/8Fvh9ro/1000/live.m3u8
合肥公共,http://223.244.92.30:808/NlwQhy0/1000/live.m3u8
合肥新闻,http://223.244.92.30:808/2774goN/1000/live.m3u8
合肥长丰综合,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
淮北公共,http://live.0561rtv.cn/ggpd/hd/live.m3u8
淮北教育,http://live.0561rtv.cn/jypd/hd/live.m3u8
淮北濉溪一套,https://hwapi.yunshicloud.com/m87oxo/251011.m3u8
淮北新闻,http://live.0561rtv.cn/xwzh/hd/live.m3u8
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
淮南电视台二套,http://stream.0554news.com/hnds2/sd/live.m3u8
淮南电视台一套,http://stream.0554news.com/hnds1/sd/live.m3u8
金寨综合频道,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
来安综合频道,http://video.latv.net.cn:8278/latv/playlist.m3u8
灵璧综合频道,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
六安公共频道,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8
马鞍山当涂综合,http://newvideo.dangtutv.cn:8278/dt1/playlist.m3u8
马鞍山公共频道,http://live2.jianmaanshan.cn/c02/sd/live.m3u8
马鞍山综合频道,http://live2.jianmaanshan.cn/c01/sd/live.m3u8
蒙城电视台,http://live.plus.ahmctv.net/channel2/sd/live.m3u8
南陵新闻综合,http://live2018.wuhunews.cn/video/s10010-nlnews/index.m3u8
祁门综合频道,http://file.qmxrmt.com:8011/nmip-media/channellive/channel104572/playlist.m3u8
潜山新闻综合,http://60.171.171.101:8278/rtmp_export/video22.m3u8
歙县综合频道,http://live1.ahwanyun.cn/wylive/22f3c6ae-a85d-4ad7-8cf3-3c8d08bbf641.m3u8
舒城文化旅游,http://220.180.24.62:1935/live/live1/playlist.m3u8
舒城新闻综合,http://220.180.24.62:1935/live/live2/playlist.m3u8
宿松新闻综合,http://live1.ahwanyun.cn/wylive/d8ff11ae-a690-4a04-bc3a-72c5d18c148a.m3u8?auth_key=1623897759-0-0-49b7a550ee6d226b4b85cc5376b64b62
宿松影视文艺,http://live1.ahwanyun.cn/wylive/a7246891-4ec8-49f0-af3c-ee69359eb5b1.m3u8?auth_key=1623897796-0-0-312fc3a055465210d89c0f6a34f2339d
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州新闻综合频道,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
濉溪电视二套,https://hwapi.yunshicloud.com/m87oxo/h7j86z.m3u8
太和新闻,http://p2.weizan.cn/1110366022/132071060845712961/live.m3u8
桐城新闻频道,http://pili-live-hls.ahtc.tianma3600.com/ahtc/tcxw.m3u8
铜陵公共频道,http://dstpush1.retalltech.com/app/stream2.m3u8
铜陵科教频道,http://dstpush1.retalltech.com/app/stream3.m3u8
铜陵新闻综合,http://dstpush1.retalltech.com/app/stream1.m3u8
湾址新闻,http://60.169.39.215:8090/live/ch0.m3u8
涡阳新闻综合,http://live1.ahwanyun.cn/wylive/786319c8-4846-4f19-983a-695f6ee39feb.m3u8?auth_key=1630380713-0-0-6c683ffdcd05c349754da45b196aa828
芜湖公共频道,http://live1.wuhubtv.com/channel3/sd/live.m3u8
芜湖公共频道,http://play.wuhunews.cn/whbtv/channel3_sd.m3u8
芜湖教育频道,http://live1.wuhubtv.com/channel4/sd/live.m3u8
芜湖教育频道,http://play.wuhunews.cn/whbtv/channel4_sd.m3u8
芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8
芜湖生活频道,http://play.wuhunews.cn/whbtv/channel2_sd.m3u8
芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
芜湖新闻综合,http://play.wuhunews.cn/whbtv/channel1_sd.m3u8
五河新闻综合,http://60.170.109.149:1935/live/wuhe2/playlist.m3u8
宣城郎溪新闻,http://117.70.93.210:1935/live/xinwen/chunklist_w92126604.m3u8
黟县综合频道,http://app.yixianfabu.com:1935/live/yixian/playlist.m3u8


陕西,#genre#
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安信息,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安音乐综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西安移动电视,http://stream2.xiancity.cn/xatv7/sd/live.m3u8
宝鸡电视台二套[480*270],http://live.tvbaoji.com:9600/live/live3/800K/tzwj_video.m3u8?auth=426932649958645@6355@E1F393C5DA4C6CCF74D36757F4BC32E3
宝鸡电视台一套[480*270],http://live.tvbaoji.com:9600/live/live2/800K/tzwj_video.m3u8?auth=855832649489747@6346@61F67E9317723A9A2760B896A213349B
陕西新闻资讯,http://livepull.sxiptv.cn/live/shanxi1taohd.m3u8?txSecret=1d0dd5b982a07bd19b396912a20cf491&txTime=66666666
陕西都市青春,http://livepull.sxiptv.cn/live/shanxi2taohd.m3u8?txSecret=056af01ddaa7bf9ded03eb3a6056c3c9&txTime=66666666
陕西体育休闲,http://livepull.sxiptv.cn/live/shanxi7taohd.m3u8?txSecret=28b4bac8011c49911ed1b05d5b99b615&txTime=66666666
安康新闻频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakzhpd.m3u8
安康公共频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakggpd.m3u8
安康教育频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakjypd.m3u8
宝鸡新闻综合,http://h5.baojinews.com/m3u8/baojitv1.m3u8
宝鸡经济资讯,http://h5.baojinews.com/m3u8/baojitv2.m3u8
延安新闻综合,http://yatv1bl.yanews.cn/yatv101/yatv102.m3u8
延安公共频道,http://yatv2bl.yanews.cn/yatv201/yatv202.m3u8
神东一套,http://livesdong.chinamcache.com/sddst/zb01.m3u8?auth_key=1651114357-0-0-474990c3a546f620dc3198f6d6764002


湖北,#genre#
中国交通湖北,http://tv.lanjingfm.com/cctbn/hubei.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1672502399-0-0-dd8f147fdd4d8fa5cf320242c32b4ecd
十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
十堰经济旅游,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8
荆门教育频道,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
洪湖新闻频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUTV01.m3u8?auth_key=1672502399-0-0-b944c13c0dc5551ccf445dedb5d2027b
洪湖生活频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438
黄陂新闻频道,http://live.hptv.com.cn:10080/live/cctv13.m3u8
黄陂生活频道,http://live.hptv.com.cn:10080/live/cctv9.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
石首影视[720*576],http://sstvplay.ssgdlive.com/live/sszh2.m3u8

湖南,#genre#
安乡新闻,http://liveplay.rednet.cn/live/anxiang_tv_jhge13.m3u8
保靖时政,http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8
常宁综合,http://59.51.68.40:1936/live/cntv/playlist.m3u8
辰溪新闻综合,http://liveplay.rednet.cn/live/chenxi_tv_e26d20.m3u8
东安综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_Twis7r.m3u8
